id3776263,2,1/8/16 20:52,1/8/16 20:59,1,-73.95681763,40.76810837,-73.97725677,40.77460861,N,1.160298308,429,2635,610
id3409110,1,1/8/16 20:52,1/8/16 20:59,1,-73.97078705,40.76477051,-73.94720459,40.77767181,N,1.522689735,463,3248,662
id2770331,2,1/8/16 20:52,1/8/16 21:03,1,-73.98235321,40.75138092,-73.9661026,40.7569313,N,0.933268167,686,2299,686
id1275267,2,1/8/16 20:53,1/8/16 20:56,2,-73.95848083,40.76042175,-73.96642303,40.76493454,N,0.519737879,231,1055,353
id0467674,1,1/8/16 20:53,1/8/16 21:04,1,-73.98169708,40.7715416,-73.97846222,40.7526474,N,1.316764589,634,3511,932
id2800520,2,1/8/16 20:53,1/8/16 20:54,1,-73.97763824,40.75229645,-73.97880554,40.75268173,N,0.06666352,42,696,243
id1343304,2,1/8/16 20:53,1/8/16 21:16,5,-73.96865082,40.76182556,-73.84270477,40.72196579,N,7.147254157,1416,14680,1528
id0490233,1,1/8/16 20:53,1/8/16 20:58,2,-73.98914337,40.74134827,-74.00218201,40.75178528,N,0.993178786,316,2000,559
id2217219,1,1/8/16 20:54,1/8/16 21:04,1,-73.97792053,40.76050949,-73.95857239,40.76974869,N,1.197281342,569,2916,824
id3108147,2,1/8/16 20:54,1/9/16 20:22,1,-73.96800995,40.75542068,-73.98487854,40.71889114,N,2.674740598,84456,5654,831
id0316797,1,1/8/16 20:54,1/8/16 20:59,2,-73.97756195,40.78690338,-73.96872711,40.80142212,N,1.104789119,285,2253,469
id2155818,1,1/8/16 20:54,1/8/16 21:14,1,-73.9854126,40.75881195,-74.00203705,40.72825623,N,2.284169443,1163,3894,1073
id1558047,2,1/8/16 20:54,1/8/16 20:57,2,-73.9655304,40.7692337,-73.96016693,40.77807999,N,0.672756656,162,1251,266
id2779587,2,1/8/16 20:54,1/8/16 21:36,1,-73.77670288,40.645401,-73.98272705,40.77698898,N,14.11386002,2518,31965,3164
id0432502,1,1/8/16 20:54,1/8/16 21:04,1,-74.00350952,40.73269653,-74.00790405,40.70576477,N,1.875509376,640,3514,955
id1497173,2,1/8/16 20:54,1/8/16 21:03,1,-73.99552917,40.73760986,-74.00022888,40.72652817,N,0.804464534,535,2058,638
id2023043,1,1/8/16 20:55,1/8/16 21:10,1,-73.99228668,40.74362946,-74.01470184,40.71812439,N,2.11786061,878,4399,929
id1136619,1,1/8/16 20:55,1/8/16 21:04,1,-73.98957825,40.75715256,-73.98999023,40.76737595,N,0.706895986,527,1542,403
id1490289,2,1/8/16 20:55,1/8/16 21:21,2,-73.96723175,40.80350113,-73.98721313,40.72238541,N,5.702875708,1597,13039,1750
id1825444,1,1/8/16 20:55,1/8/16 21:13,3,-73.98527527,40.69179916,-74.02785492,40.63142776,N,4.732069308,1091,10826,1308
id3847308,2,1/8/16 20:55,1/8/16 21:07,5,-73.98618317,40.7476387,-74.00485229,40.73334122,N,1.390012614,688,2692,730
id2784054,1,1/8/16 20:55,1/8/16 21:08,1,-73.95619965,40.77596664,-73.95236206,40.80852127,N,2.258883553,746,4652,973
id3711542,1,1/8/16 20:56,1/8/16 21:19,1,-73.99821472,40.75071716,-73.98686218,40.72105026,N,2.134814917,1399,4835,1320
id0883620,1,1/8/16 20:56,1/8/16 21:00,1,-73.99219513,40.74940872,-73.99971008,40.73855972,N,0.846787223,248,2420,605
id3354930,1,1/8/16 20:56,1/8/16 21:01,1,-73.97569275,40.74073029,-73.97493744,40.72048187,N,1.399983316,279,2635,203
id0319878,1,1/8/16 20:56,1/8/16 21:12,2,-73.78185272,40.6446991,-73.82941437,40.72584152,N,6.136988266,976,11870,894
id1000460,2,1/8/16 20:57,1/8/16 21:13,1,-74.00894928,40.71361923,-73.98847198,40.74345016,N,2.323967695,907,4116,977
id0469774,2,1/8/16 20:57,1/8/16 21:05,1,-73.96759796,40.80276108,-73.98200989,40.77879715,N,1.819814345,489,3805,773
id2350696,2,1/8/16 20:57,1/8/16 21:26,1,-73.99526215,40.68833923,-73.97898102,40.76205063,N,5.165278908,1775,13339,1639
id2494853,2,1/8/16 20:57,1/8/16 21:07,1,-73.98059845,40.72172928,-73.98912048,40.73052979,N,0.754434102,612,1593,473
id1778877,1,1/8/16 20:57,1/8/16 21:04,1,-74.00231171,40.7296524,-73.99427032,40.7408638,N,0.881893048,395,1419,300
id0526969,2,1/8/16 20:57,1/8/16 21:17,1,-73.97975159,40.75914764,-74.00927734,40.70447922,N,4.082468323,1202,10172,1363
id0286522,2,1/8/16 20:58,1/8/16 21:12,1,-73.87447357,40.77408981,-73.94049835,40.74597168,N,3.965220016,845,9744,1019
id0884661,1,1/8/16 20:58,1/8/16 21:06,2,-73.97872162,40.7832489,-73.98059845,40.7712059,N,0.838101244,483,2380,611
id1589192,2,1/8/16 20:58,1/8/16 21:08,1,-73.9808197,40.73368835,-73.95066833,40.77108383,N,3.02846841,632,5335,864
id1516053,2,1/8/16 20:58,1/8/16 21:09,1,-73.99394989,40.75136185,-73.9778595,40.74594116,N,0.922012831,678,1934,672
id1392648,1,1/8/16 20:58,1/8/16 21:24,1,-73.98131561,40.76132202,-73.98673248,40.73010635,N,2.175966439,1521,4789,1210
id1879866,2,1/8/16 20:58,1/8/16 21:14,1,-73.99468994,40.74010849,-73.97260284,40.7526207,N,1.444043129,1003,3599,993
id0604421,2,1/8/16 20:59,1/8/16 21:20,1,-73.99337006,40.72209167,-73.96392822,40.68420029,N,3.039337557,1254,5993,1168
id0012412,2,1/8/16 20:59,1/8/16 21:17,1,-73.98390961,40.72935104,-73.98204041,40.75595856,N,1.841522455,1041,4108,1157
id3639713,1,1/8/16 20:59,1/8/16 21:21,1,-73.91850281,40.74331665,-73.94111633,40.82387924,N,5.692273505,1304,15966,1543
id2596709,1,1/8/16 20:59,1/8/16 21:07,1,-73.98114014,40.76441956,-73.98216248,40.74915695,N,1.056198084,517,3101,891
id2263319,1,1/8/16 21:00,1/8/16 21:12,1,-73.98413086,40.72919846,-73.97161102,40.75697708,N,2.028702553,700,3787,853
id3276685,2,1/8/16 21:00,1/8/16 21:26,1,-73.87064362,40.77355957,-73.99450684,40.63808823,N,11.39189089,1537,25080,2173
id3348480,1,1/8/16 21:00,1/8/16 21:16,1,-74.00770569,40.70554733,-73.98108673,40.67560959,N,2.495389253,997,6533,1266
id2778895,1,1/8/16 21:01,1/8/16 21:20,1,-73.986763,40.73392105,-73.94554138,40.79284286,N,4.608625567,1146,9139,1155
id1792215,1,1/8/16 21:01,1/8/16 21:45,2,-73.99188995,40.71495056,-73.94245911,40.8456955,N,9.399146563,2666,20144,1839
id3117930,2,1/8/16 21:01,1/8/16 21:10,2,-73.96232605,40.77917099,-73.98246765,40.77905273,N,1.054132353,516,2605,508
id3237753,2,1/8/16 21:01,1/8/16 21:05,2,-73.9827652,40.77203369,-73.98871613,40.7780838,N,0.521389513,244,1310,323
id1983085,2,1/8/16 21:02,1/8/16 21:13,1,-73.98394012,40.76286316,-74.00418091,40.74251938,N,1.76064478,602,3349,873
id2186658,2,1/8/16 21:02,1/8/16 21:05,1,-73.99826813,40.7452507,-73.98808289,40.74097824,N,0.609614924,172,980,278
id2411869,2,1/8/16 21:02,1/8/16 21:11,1,-73.97240448,40.76517868,-73.9821701,40.77683258,N,0.953933347,495,2109,672
id2839044,2,1/8/16 21:02,1/8/16 21:06,1,-73.96620178,40.77069855,-73.95928955,40.77151871,N,0.366205278,184,829,213
id2597346,2,1/8/16 21:03,1/8/16 21:31,1,-73.99815369,40.72273254,-73.96022034,40.76195145,N,3.360421588,1661,7781,1170
id2691416,2,1/8/16 21:03,1/8/16 21:08,2,-73.97524261,40.75927353,-73.9661026,40.75978851,N,0.479801022,273,1049,360
id1241264,1,1/8/16 21:03,1/8/16 21:17,1,-73.99087524,40.75047684,-73.98661804,40.73014069,N,1.423058026,827,3221,868
id1648937,2,1/8/16 21:04,1/8/16 21:20,5,-74.0082016,40.74716568,-73.97837067,40.75214005,N,1.599268429,970,4200,1131
id0454373,1,1/8/16 21:04,1/8/16 21:19,1,-73.98524475,40.74220657,-73.95462799,40.77805328,N,2.950713845,849,5129,1118
id3117511,2,1/8/16 21:04,1/8/16 21:15,1,-73.98986816,40.7623291,-73.99410248,40.73802185,N,1.69450719,650,3551,852
id2212123,2,1/8/16 21:04,1/8/16 21:31,1,-73.99002075,40.72954559,-73.95008087,40.67433167,N,4.352125359,1647,8442,1732
id0361620,2,1/8/16 21:04,1/8/16 21:08,1,-73.95821381,40.77456284,-73.97408295,40.77893448,N,0.883782593,230,1911,386
id3798716,1,1/8/16 21:04,1/8/16 21:15,1,-73.97357941,40.76405716,-73.99240875,40.75904846,N,1.044703248,631,2389,714
id0577358,2,1/8/16 21:05,1/8/16 21:24,1,-73.8635025,40.76977158,-73.95616913,40.80601501,N,5.457787533,1188,12943,1707
id3817662,1,1/8/16 21:05,1/8/16 21:26,1,-73.99703217,40.72507858,-73.98488617,40.66841888,N,3.967292372,1255,7420,1583
id2157099,1,1/8/16 21:05,1/8/16 21:11,1,-73.98177338,40.76794815,-73.99372864,40.75892639,N,0.883417713,353,1935,529
id1637399,1,1/8/16 21:05,1/8/16 21:13,1,-73.98279572,40.77748489,-73.99095917,40.76066589,N,1.238455997,471,2080,536
id0104681,1,1/8/16 21:05,1/8/16 21:10,1,-73.95770264,40.78210449,-73.94520569,40.77690125,N,0.746363968,298,1201,390
id3993611,1,1/8/16 21:05,1/8/16 21:20,2,-73.96959686,40.80015182,-74.00531769,40.74030685,N,4.539013316,875,8710,1239
id0493557,1,1/8/16 21:06,1/8/16 21:18,1,-73.95397186,40.8164711,-73.93864441,40.84767914,N,2.30098543,692,4885,545
id1656301,1,1/8/16 21:06,1/8/16 21:19,2,-73.98789215,40.72134781,-73.94402313,40.71237564,N,2.380205623,730,5694,779
id2288302,2,1/8/16 21:06,1/8/16 21:30,1,-73.77671051,40.64532852,-73.97318268,40.74348831,N,12.32958031,1449,27843,2160
id3813148,1,1/8/16 21:06,1/8/16 21:20,2,-73.95809937,40.77896118,-73.93895721,40.80512619,N,2.067192318,813,3637,663
id0163478,2,1/8/16 21:06,1/8/16 21:07,1,-73.89019775,40.76605606,-73.89019775,40.76605606,N,0,58,0,0
id2115008,2,1/8/16 21:06,1/8/16 21:14,1,-73.98986816,40.73405838,-73.99878693,40.73466873,N,0.468974247,472,1636,500
id1223249,2,1/8/16 21:07,1/8/16 21:18,1,-74.00830841,40.70590973,-74.00615692,40.73450851,N,1.979752098,638,5116,944
id3719775,1,1/8/16 21:07,1/8/16 21:14,1,-73.98737335,40.77608871,-73.98036957,40.76572418,N,0.804674657,447,1797,479
id2836347,2,1/8/16 21:07,1/8/16 21:12,1,-73.95407104,40.76427841,-73.95880127,40.7715416,N,0.559719955,299,1340,475
id2793206,1,1/8/16 21:07,1/8/16 21:16,1,-73.97888947,40.75175095,-73.9753952,40.73564148,N,1.12830424,520,2636,564
id1189094,2,1/8/16 21:08,1/8/16 21:17,1,-73.97648621,40.75986099,-73.96349335,40.77415085,N,1.199129412,565,2423,621
id2848226,1,1/8/16 21:08,1/8/16 21:28,1,-74.00045776,40.73464966,-73.98362732,40.72161484,N,1.26039434,1160,2624,863
id1622371,2,1/8/16 21:08,1/8/16 21:10,1,-73.96302795,40.77524567,-73.95592499,40.7846489,N,0.748684363,112,1212,196
id0446125,2,1/8/16 21:08,1/8/16 21:20,1,-73.99201965,40.74259186,-73.98430634,40.760849,N,1.324851011,695,3270,947
id0321188,2,1/8/16 21:08,1/8/16 21:23,5,-73.98631287,40.73294067,-74.00817108,40.74531174,N,1.428703605,902,2516,794
id2474407,1,1/8/16 21:09,1/8/16 21:12,1,-73.99925232,40.75399399,-73.99486542,40.76072311,N,0.518684174,164,834,189
id2798298,1,1/8/16 21:09,1/8/16 21:20,1,-73.95830536,40.76866531,-73.96562195,40.80376434,N,2.455820641,645,5482,1103
id3545913,2,1/8/16 21:09,1/8/16 21:12,2,-73.98261261,40.77734375,-73.97649384,40.7857666,N,0.664384539,145,1074,240
id3786382,2,1/8/16 21:09,1/8/16 21:11,2,-73.97371674,40.76362228,-73.97684479,40.75908661,N,0.353665218,116,599,176
id3124943,1,1/8/16 21:09,1/8/16 21:14,1,-73.97485352,40.74226761,-73.98052979,40.74346161,N,0.30846948,330,1047,343
id2827057,1,1/8/16 21:09,1/8/16 21:21,1,-73.98674774,40.76665878,-74.00026703,40.73497391,N,2.301385325,704,5433,1182
id1368031,2,1/8/16 21:10,1/8/16 21:19,2,-73.98882294,40.777771,-73.97058105,40.78839874,N,1.204497483,540,4262,670
id3454297,2,1/8/16 21:10,1/8/16 21:14,2,-73.98137665,40.76585388,-73.97776794,40.77366257,N,0.571780177,281,1076,316
id2006568,2,1/8/16 21:10,1/8/16 21:28,1,-74.01103973,40.71612167,-73.98651123,40.77701187,N,4.399907238,1048,8040,1479
id1371509,2,1/8/16 21:10,1/8/16 21:21,1,-73.97117615,40.76106644,-73.99015808,40.75650787,N,1.042461999,617,2361,754
id1898500,2,1/8/16 21:11,1/8/16 21:51,5,-73.7882309,40.64157867,-73.97611237,40.76279831,N,12.92645988,2390,29870,2718
id3680171,2,1/8/16 21:11,1/8/16 21:21,5,-73.96803284,40.75566101,-74.00458527,40.70707321,N,3.865368111,601,7981,831
id0168275,1,1/8/16 21:11,1/8/16 21:14,1,-73.99411011,40.72826004,-73.99285126,40.72819138,N,0.066102302,196,137,68
id2368564,1,1/8/16 21:11,1/8/16 21:19,1,-74.00125122,40.73455811,-73.98950958,40.74393463,N,0.893312731,476,1674,480
id3505170,1,1/8/16 21:11,1/8/16 21:24,1,-73.98610687,40.74337387,-74.00476074,40.73479462,N,1.142702149,760,2499,698
id3429354,2,1/8/16 21:11,1/8/16 21:21,1,-73.99797821,40.71691513,-73.96651459,40.6912384,N,2.422126162,609,5029,842
id1285634,1,1/8/16 21:11,1/8/16 21:13,1,-73.95868683,40.76888657,-73.9513092,40.77417755,N,0.531816294,125,1068,229
id3691698,1,1/8/16 21:12,1/8/16 21:19,1,-73.98912048,40.74976349,-73.98243713,40.74108124,N,0.694642706,439,1865,659
id3386797,1,1/8/16 21:12,1/8/16 21:27,4,-73.96089172,40.77244186,-73.99812317,40.74051666,N,2.9440742,909,5666,1507
id1288310,1,1/8/16 21:12,1/8/16 21:19,1,-73.97429657,40.75655746,-73.98558044,40.7632103,N,0.748563121,418,1362,527
id3067727,2,1/8/16 21:12,1/8/16 21:18,1,-73.96997833,40.75667953,-73.95150757,40.77185059,N,1.426263204,367,2789,622
id2840293,2,1/8/16 21:12,1/8/16 21:29,1,-73.98994446,40.74702454,-73.98707581,40.72991562,N,1.191949102,1017,2744,765
id1214251,2,1/8/16 21:13,1/8/16 21:25,1,-73.97812653,40.72515869,-73.99743652,40.71416855,N,1.264922253,734,2657,747
id3254066,2,1/8/16 21:13,1/8/16 21:20,6,-73.9957962,40.7643013,-73.97503662,40.76139069,N,1.105169999,417,2642,657
id1562699,2,1/8/16 21:13,1/8/16 21:15,1,-73.9983902,40.71334839,-74.00239563,40.70741272,N,0.460783685,135,882,254
id3288734,2,1/8/16 21:14,1/8/16 21:20,1,-73.97239685,40.79132843,-73.98219299,40.77505875,N,1.235790132,312,2522,524
id3462934,2,1/8/16 21:14,1/8/16 21:27,6,-74.0031662,40.71385956,-73.98542023,40.73563004,N,1.768564774,791,3029,835
id2709979,1,1/8/16 21:15,1/8/16 21:24,1,-73.98514557,40.76753235,-74.00292969,40.7445488,N,1.841207126,492,3042,691
id2108948,1,1/8/16 21:15,1/8/16 21:20,4,-73.99150848,40.76036453,-73.99107361,40.75094986,N,0.651072502,278,2089,630
id3799462,2,1/8/16 21:15,1/8/16 21:19,4,-74.00383759,40.71931839,-73.998703,40.71961975,N,0.269762189,203,614,264
id2570306,2,1/8/16 21:15,1/8/16 21:24,5,-73.9552002,40.77009583,-73.97554779,40.78034973,N,1.279189828,501,2819,640
id0926576,2,1/8/16 21:16,1/8/16 21:20,5,-73.94261932,40.69129562,-73.93474579,40.68145752,N,0.795350363,249,1782,361
id1253917,2,1/8/16 21:16,1/8/16 21:29,3,-73.97064972,40.7665329,-73.98987579,40.73562622,N,2.361347542,757,4148,1094
id3425432,2,1/8/16 21:16,1/8/16 21:27,6,-73.94736481,40.79943848,-73.94389343,40.77640533,N,1.60221509,658,3602,860
id3531950,1,1/8/16 21:16,1/8/16 21:33,1,-73.92694855,40.77108002,-73.98477173,40.75873184,N,3.144805925,1013,8194,1687
id0235467,1,1/8/16 21:17,1/8/16 21:31,1,-73.96695709,40.74835968,-74.00281525,40.74576569,N,1.886063633,823,7711,1369
id0090463,1,1/8/16 21:17,1/8/16 21:33,1,-73.98687744,40.73960114,-73.98059845,40.77413559,N,2.409302496,942,5429,1350
id0715060,1,1/8/16 21:17,1/8/16 21:35,1,-73.9834137,40.73011017,-73.99573517,40.76012421,N,2.172368744,1089,4893,1255
id2219271,1,1/8/16 21:17,1/8/16 21:23,1,-73.97219086,40.75959778,-73.97327423,40.74834442,Y,0.779816355,368,1676,438
id3928477,2,1/8/16 21:17,1/8/16 21:18,1,-73.99185181,40.74990845,-73.9952774,40.74890137,N,0.192388751,92,465,142
id1006605,1,1/8/16 21:17,1/8/16 21:31,1,-73.99411011,40.75151062,-73.98949432,40.73542404,N,1.137756311,894,3449,1000
id1170097,2,1/8/16 21:17,1/8/16 21:26,1,-73.94866943,40.7739296,-73.9625473,40.76483154,N,0.960745968,536,2548,717
id2358072,1,1/8/16 21:18,1/8/16 21:23,1,-73.96251678,40.75913239,-73.96716309,40.76702118,N,0.597006984,284,1437,404
id0673895,2,1/8/16 21:18,1/8/16 21:22,5,-73.9704895,40.7647934,-73.95606995,40.78470612,N,1.569569423,246,2987,537
id2878634,1,1/8/16 21:18,1/8/16 21:35,2,-73.87304688,40.77402496,-73.8685379,40.73235321,N,2.889709701,1017,9003,955
id3148182,1,1/8/16 21:18,1/8/16 21:35,1,-73.96508026,40.75996399,-73.99550629,40.72669983,N,2.79706144,1048,5090,1134
id0046330,1,1/8/16 21:18,1/8/16 21:28,1,-73.78859711,40.6413765,-73.86061859,40.66812515,N,4.204486349,582,9934,848
id2140931,2,1/8/16 21:18,1/8/16 21:46,1,-73.99246216,40.73382187,-73.93422699,40.85308075,N,8.787505152,1682,17129,1818
id0886244,1,1/8/16 21:18,1/8/16 21:24,1,-73.98039246,40.75986862,-73.98201752,40.77508545,N,1.055111775,362,3585,1074
id3692216,1,1/8/16 21:19,1/8/16 21:47,1,-73.86364746,40.76996994,-73.99319458,40.76259995,N,6.800195614,1644,16521,2069
id0616584,1,1/8/16 21:19,1/8/16 21:19,3,-73.93382263,40.85649872,-73.93374634,40.85646439,N,0.004640639,20,1,0
id0648147,2,1/8/16 21:19,1/8/16 21:22,1,-73.99701691,40.75703049,-73.9997406,40.75062943,N,0.46480919,159,1066,254
id3383379,2,1/8/16 21:19,1/8/16 21:25,1,-73.99571991,40.76446915,-73.97882843,40.76314926,N,0.888903789,391,2004,628
id0928718,2,1/8/16 21:19,1/8/16 21:30,4,-73.98383331,40.73840714,-73.96417236,40.76499176,N,2.106042062,653,3430,904
id1650862,2,1/8/16 21:19,1/8/16 21:30,1,-73.9868927,40.76165009,-73.96643066,40.79452896,N,2.512046409,676,6081,894
id1776286,1,1/8/16 21:19,1/8/16 21:48,1,-73.86339569,40.7697258,-73.98503876,40.76861191,N,6.367546895,1688,27507,2187
id1807960,2,1/8/16 21:20,1/8/16 21:28,5,-73.98171997,40.76357269,-73.97581482,40.7822113,N,1.32472573,491,3265,837
id1201381,1,1/8/16 21:20,1/8/16 21:38,1,-73.98916626,40.76934052,-73.9196701,40.76603317,N,3.644846511,1097,7568,1534
id0111172,1,1/8/16 21:20,1/8/16 21:22,1,-73.96511841,40.75508881,-73.95988464,40.76272583,N,0.594693329,145,1739,495
id1991589,2,1/8/16 21:20,1/8/16 21:28,2,-73.98768616,40.75485229,-74.00260162,40.76068115,N,0.878638016,498,1917,569
id1862988,2,1/8/16 21:20,1/8/16 21:33,2,-73.98651123,40.73454285,-74.00283813,40.72858047,N,0.949186202,767,2293,652
id3282461,2,1/8/16 21:21,1/8/16 21:31,1,-73.98960876,40.73176956,-74.00708008,40.73302078,N,0.919072486,569,2117,695
id1024576,1,1/8/16 21:21,1/8/16 21:30,2,-73.98834991,40.73732376,-73.97935486,40.75188065,N,1.11085919,578,1996,617
id3259507,1,1/8/16 21:21,1/8/16 21:36,1,-73.9933548,40.75229645,-73.97637177,40.73960876,N,1.248868297,934,2985,861
id1251764,2,1/8/16 21:21,1/8/16 21:28,6,-74.01516724,40.71429062,-74.00492096,40.73398972,N,1.463418813,435,2778,552
id3728814,1,1/8/16 21:21,1/8/16 21:32,2,-73.99195862,40.76485062,-73.96970367,40.7519722,N,1.46614719,644,2652,852
id3127808,1,1/8/16 21:22,1/8/16 21:40,1,-73.97416687,40.78897476,-73.96535492,40.75826645,N,2.171871837,1084,4939,1187
id2789836,1,1/8/16 21:22,1/8/16 21:34,1,-73.97516632,40.7592392,-73.99052429,40.75411606,N,0.878533949,723,2604,775
id2335233,1,1/8/16 21:22,1/8/16 21:26,1,-73.9966507,40.73775101,-73.98947144,40.74811935,N,0.809207125,238,1327,354
id3064854,1,1/8/16 21:23,1/8/16 21:25,1,-73.95206451,40.78126907,-73.94411469,40.79240036,N,0.874586818,129,1407,207
id2377335,1,1/8/16 21:23,1/8/16 21:42,2,-73.99298859,40.74072266,-73.95807648,40.77306747,N,2.887516321,1108,5474,1343
id2537506,1,1/8/16 21:23,1/8/16 21:30,1,-73.98890686,40.73231125,-73.99256134,40.72457886,N,0.567649024,392,983,343
id1302418,1,1/8/16 21:24,1/8/16 21:55,1,-73.95084381,40.77907944,-73.98326111,40.74381256,N,2.969961262,1860,7119,993
id2595370,1,1/8/16 21:24,1/8/16 21:34,1,-73.98072815,40.73815536,-73.98478699,40.72890854,N,0.673497242,608,1259,279
id0667662,1,1/8/16 21:24,1/8/16 21:28,1,-73.98875427,40.7482872,-73.97874451,40.75244522,N,0.597700238,244,1352,397
id3757841,2,1/8/16 21:24,1/8/16 21:36,5,-73.98603821,40.74075699,-73.98139191,40.76454163,N,1.661724338,713,3560,1066
id1073205,2,1/8/16 21:24,1/8/16 21:34,1,-73.99888611,40.74549866,-74.00814819,40.71680832,N,2.041340221,620,3574,796
id0643460,2,1/8/16 21:24,1/8/16 21:41,1,-73.98558807,40.7315712,-73.98921967,40.71878052,N,0.904232155,1013,1777,557
id1961332,1,1/8/16 21:25,1/8/16 21:38,4,-73.99089813,40.75002289,-74.00427246,40.72102356,N,2.123081057,783,3661,873
id1821511,1,1/8/16 21:25,1/8/16 21:33,2,-73.96498871,40.75237274,-73.98892212,40.74367523,N,1.389843445,526,3219,895
id1788618,2,1/8/16 21:25,1/8/16 21:34,1,-73.97406006,40.76485062,-73.9804306,40.78364182,N,1.340829854,531,2705,755
id2869639,1,1/8/16 21:25,1/8/16 21:42,1,-73.98406982,40.74337387,-74.00676727,40.7350769,N,1.319667704,1018,2979,835
id1768661,1,1/8/16 21:25,1/8/16 21:32,1,-73.98204041,40.77200317,-73.97006226,40.7968483,N,1.827947046,455,3114,681
id3943363,2,1/8/16 21:25,1/8/16 21:37,5,-73.97052002,40.76395035,-73.98699188,40.73994827,N,1.869630143,723,3523,955
id3209542,1,1/8/16 21:25,1/8/16 21:31,1,-73.98620605,40.7265358,-73.97940826,40.73553467,N,0.716626373,307,1150,257
id2715816,1,1/8/16 21:25,1/8/16 21:30,1,-73.98677826,40.72592163,-73.98960876,40.73405838,N,0.581564497,292,1264,375
id2189509,1,1/8/16 21:26,1/8/16 21:39,3,-73.98390198,40.73778534,-73.98755646,40.72148132,N,1.142955612,754,2361,666
id2862017,2,1/8/16 21:26,1/8/16 21:37,1,-73.95558929,40.78227997,-73.98126984,40.77856064,N,1.368313936,681,3525,769
id2132824,2,1/8/16 21:26,1/8/16 22:13,1,-73.7866745,40.64160538,-73.91864014,40.87122345,N,17.3081661,2857,35592,2572
id2914938,1,1/8/16 21:26,1/8/16 21:34,1,-73.95835876,40.77288437,-73.97120667,40.78702164,N,1.186066123,453,2502,562
id1402215,2,1/8/16 21:26,1/8/16 21:33,1,-74.00817108,40.73825073,-74.00647736,40.74340057,N,0.366803946,437,1246,302
id0054077,2,1/8/16 21:26,1/8/16 21:31,6,-73.97859192,40.75310135,-73.98467255,40.74806976,N,0.471469054,294,955,268
id2260395,1,1/8/16 21:26,1/8/16 21:35,1,-73.99747467,40.72593689,-74.00627899,40.73334885,N,0.689228775,536,1412,389
id1802636,1,1/8/16 21:26,1/8/16 21:31,1,-73.9909668,40.73077011,-73.99893188,40.73419189,N,0.479514322,295,771,233
id1413412,2,1/8/16 21:26,1/8/16 21:39,2,-73.98582458,40.76286316,-73.9147644,40.75692749,N,3.742525944,789,7195,1364
id2237666,2,1/8/16 21:27,1/8/16 21:36,1,-74.01425934,40.70359039,-74.01456451,40.71794891,N,0.992486203,510,2229,603
id1947512,2,1/8/16 21:27,1/8/16 21:41,4,-73.98980713,40.74714279,-73.98108673,40.72921753,N,1.320349768,788,3012,894
id3631483,2,1/8/16 21:28,1/8/16 21:33,1,-73.99281311,40.74798965,-74.00205231,40.73868942,N,0.804486588,300,1467,316
id2778525,2,1/8/16 21:28,1/8/16 21:41,2,-74.00437164,40.71319199,-73.97187805,40.64471054,N,5.030039439,757,10366,975
id1853164,1,1/8/16 21:28,1/8/16 21:33,1,-73.96543121,40.75453949,-73.96827698,40.76483917,N,0.72726166,288,1661,525
id0713231,2,1/8/16 21:29,1/8/16 21:39,1,-73.96356964,40.75751877,-73.92812347,40.76649094,N,1.956405908,596,5121,712
